text,label
"Help my account! threats such as this can be difficult to detect even with multiple security layers — especially if they are not consolidated.   in this blog, we will dissect a targeted attack that made use of the chopper aspx web shell (detected by trend micro as backdoor.asp.webshell.uwmana).  technical analysis",Malware
"Help my account!   figure 2. usbferry malware’s first version, where the exe file is the usbferry malware and the dll file is trojan troj_yahoyah  ",Malware
Watch out! win64.biopass.a,Malware
"Verify your account now: Help my account! when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"Verify your account now: Help my account! when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"New scam alert: Help my account! when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"Someone sent me this: Help my account! when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"Instagram warns users: Help my account! when they did, attackers sent them phishing links in follow-on correspondence.",Phishing
"Is this a hack? Is this real? apart from targeting gmail users, pawn storm has also abused oauth in credential phishing attacks against high profile yahoo users.",Phishing
"#Phishing Alert on IG! Is this real? apart from targeting gmail users, pawn storm has also abused oauth in credential phishing attacks against high profile yahoo users.",Phishing
"New scam alert: Is this real? apart from targeting gmail users, pawn storm has also abused oauth in credential phishing attacks against high profile yahoo users.",Phishing
"Someone sent me this: Is this real? apart from targeting gmail users, pawn storm has also abused oauth in credential phishing attacks against high profile yahoo users.",Phishing
"#Phishing Alert on IG! Is this real? apart from targeting gmail users, pawn storm has also abused oauth in credential phishing attacks against high profile yahoo users.",Phishing
"IG Safety: malicious macro codes will download, decode, and execute the obliquerat malware     figure 12 shows a summary of the obliquerat malware’s infection chain:      figure 12.",Malware
"⚠️ Don't click! Help my account! digging deeper, we found that it hosted several phishing pages.",Phishing
"🚨 Help my account! digging deeper, we found that it hosted several phishing pages.",Phishing
"#Phishing Alert on IG! Help my account! digging deeper, we found that it hosted several phishing pages.",Phishing
"Someone sent me this: Help my account! digging deeper, we found that it hosted several phishing pages.",Phishing
"#Phishing Alert on IG! Help my account! digging deeper, we found that it hosted several phishing pages.",Phishing
Watch out! today we have released a tool that decrypts netwire traffic and outputs any commands issued by the attacker.,Malware
🚨 ⚠️ SECURITY ALERT: used the autofocus threat intelligence service to identify a series of phishing attacks against japanese organizations.,Phishing
Is this a hack? ⚠️ SECURITY ALERT: used the autofocus threat intelligence service to identify a series of phishing attacks against japanese organizations.,Phishing
🚨 ⚠️ SECURITY ALERT: used the autofocus threat intelligence service to identify a series of phishing attacks against japanese organizations.,Phishing
#Phishing Alert on IG! ⚠️ SECURITY ALERT: used the autofocus threat intelligence service to identify a series of phishing attacks against japanese organizations.,Phishing
New scam alert: ⚠️ SECURITY ALERT: used the autofocus threat intelligence service to identify a series of phishing attacks against japanese organizations.,Phishing
IG Safety: datper’s new mutex with separate parameters down_new,Malware
"IG Safety: most importantly, because the ransomware is executing with the compromised user’s privileges, any file the legitimate, now-compromised user has access to, including network shares and backups, is fair game for the ransomware.",Malware
Watch out! these are known rogue applications of pawn storm that have been used in credential phishing attacks against high profile users (variants of these names are likely to have been used by pawn storm as well):  google defender google email protection google scanner delivery service (yahoo) mcafee email p,Malware
